timestamp,student_id,attention_status,speech_status,speech_metric_ppm,speech_metric_coherence,speech_metric_prosody_label
2025-10-06T09:28:10.484535,estudiante_03,ATENTO,HABLA MUY CORTA,142.6,0.46,CALM
2025-10-06T09:28:12.269402,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:28:18.494106,estudiante_03,ATENTO,DIFICULTAD DE FLUIDEZ,112.1,0.66,HAPPY
2025-10-06T09:28:44.702798,estudiante_03,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-06T09:28:47.869803,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:28:54.389385,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:28:57.998516,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:28:58.395219,estudiante_01,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:29:17.285043,estudiante_02,SIN ATENCION VISUAL,HABLA LENTA,93.6,0.06,NEUTRAL
2025-10-06T09:29:21.008421,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:29:21.454582,estudiante_04,ATENTO,HABLA MUY CORTA,148.0,0.43,DISGUST
2025-10-06T09:29:22.154143,estudiante_01,ATENTO,HABLA LENTA,98.0,0.49,HAPPY
2025-10-06T09:29:24.847438,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:29:39.103496,estudiante_02,SIN ATENCION VISUAL,DIFICULTAD DE FLUIDEZ,135.7,0.36,NEUTRAL
2025-10-06T09:29:40.700077,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:29:40.882870,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:29:41.325335,estudiante_03,ATENTO,HABLA FLUIDA,149.0,0.86,CALM
2025-10-06T09:29:48.024731,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:29:56.340363,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:30:11.775165,estudiante_04,DISTRACCION,LENGUAJE DESESTRUCTURADO,141.7,0.03,HAPPY
2025-10-06T09:30:14.886152,estudiante_01,ATENTO,HABLA FLUIDA,148.9,0.73,ANGRY
2025-10-06T09:30:17.666247,estudiante_03,SIN ATENCION VISUAL,HABLA LENTA,76.2,0.62,SAD
2025-10-06T09:30:25.131936,estudiante_04,DISTRACCION,HABLA FLUIDA,145.4,0.74,HAPPY
2025-10-06T09:30:25.514746,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:30:32.036603,estudiante_03,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-06T09:30:35.587304,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:30:39.010773,estudiante_03,OJOS CERRADOS,HABLA FLUIDA,131.0,0.79,DISGUST
2025-10-06T09:30:40.861905,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:30:46.240207,estudiante_04,SIN ATENCION VISUAL,HABLA FLUIDA,126.4,0.89,FEARFUL
2025-10-06T09:30:49.462138,estudiante_04,DISTRACCION,HABLA LENTA,97.0,0.81,HAPPY
2025-10-06T09:30:51.846885,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:31:02.692862,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:31:02.866880,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:31:16.406978,estudiante_03,ATENTO,HABLA LENTA,87.5,0.81,NEUTRAL
2025-10-06T09:31:18.340277,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:31:21.432116,estudiante_02,OJOS CERRADOS,HABLA FLUIDA,154.4,0.75,HAPPY
2025-10-06T09:31:22.133365,estudiante_02,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,111.5,0.03,ANGRY
2025-10-06T09:31:23.661348,estudiante_03,SIN ATENCION VISUAL,DIFICULTAD DE FORMULACIÓN,137.6,0.19,DISGUST
2025-10-06T09:31:33.145351,estudiante_01,ATENTO,HABLA FLUIDA,125.7,0.94,FEARFUL
2025-10-06T09:31:38.806289,estudiante_02,ATENTO,HABLA MUY CORTA,99.4,0.84,DISGUST
2025-10-06T09:31:39.027800,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:31:40.653916,estudiante_04,DISTRACCION,LENGUAJE DESESTRUCTURADO,135.9,0.01,SURPRISED
2025-10-06T09:31:41.492978,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:31:43.933111,estudiante_01,ATENTO,HABLA FLUIDA,145.2,0.94,FEARFUL
2025-10-06T09:31:56.203421,estudiante_01,ATENTO,HABLA FLUIDA,125.1,0.72,NEUTRAL
2025-10-06T09:31:59.430893,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:32:13.693541,estudiante_03,ATENTO,HABLA LENTA,96.3,0.19,CALM
2025-10-06T09:32:20.235594,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:32:25.756892,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:32:27.437088,estudiante_02,DISTRACCION,HABLA FLUIDA,125.9,0.8,CALM
2025-10-06T09:32:31.964496,estudiante_03,OJOS CERRADOS,HABLA MUY CORTA,120.2,0.28,SURPRISED
2025-10-06T09:32:34.303117,estudiante_03,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-06T09:32:34.462991,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:32:36.160028,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:32:37.487396,estudiante_04,DISTRACCION,LENGUAJE DESESTRUCTURADO,105.3,0.05,FEARFUL
2025-10-06T09:32:46.382194,estudiante_03,OJOS CERRADOS,LENGUAJE DESESTRUCTURADO,114.6,0.09,ANGRY
2025-10-06T09:32:49.056331,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:32:53.671012,estudiante_04,DISTRACCION,DIFICULTAD DE FLUIDEZ,138.1,0.46,CALM
2025-10-06T09:32:58.990780,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:33:13.534873,estudiante_04,SIN ATENCION VISUAL,HABLA MUY CORTA,83.7,0.7,DISGUST
2025-10-06T09:33:19.746100,estudiante_03,OJOS CERRADOS,HABLA FLUIDA,148.1,0.86,SAD
2025-10-06T09:33:21.870426,estudiante_02,SIN ATENCION VISUAL,DIFICULTAD DE FLUIDEZ,103.9,0.03,FEARFUL
2025-10-06T09:33:22.011279,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:33:22.291308,estudiante_03,SIN ATENCION VISUAL,DIFICULTAD DE FLUIDEZ,89.6,0.09,NEUTRAL
2025-10-06T09:33:24.742608,estudiante_02,DISTRACCION,DIFICULTAD DE FORMULACIÓN,85.7,0.1,FEARFUL
2025-10-06T09:33:25.278020,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:33:28.895382,estudiante_04,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,112.0,0.02,DISGUST
2025-10-06T09:33:33.017476,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:33:37.941595,estudiante_04,OJOS CERRADOS,LENGUAJE DESESTRUCTURADO,104.7,0.05,CALM
2025-10-06T09:34:26.227967,estudiante_04,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,113.4,0.09,NEUTRAL
2025-10-06T09:34:27.487214,estudiante_03,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:34:36.232925,estudiante_04,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,83.0,0.04,SURPRISED
2025-10-06T09:34:40.692261,estudiante_03,ATENTO,HABLA LENTA,92.1,0.42,SURPRISED
2025-10-06T09:34:52.873094,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:34:55.222986,estudiante_01,ATENTO,HABLA FLUIDA,158.7,0.9,HAPPY
2025-10-06T09:35:07.183162,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:35:18.492323,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:35:20.667331,estudiante_03,ATENTO,DIFICULTAD DE FORMULACIÓN,101.2,0.05,CALM
2025-10-06T09:35:28.817047,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:35:30.173249,estudiante_03,ATENTO,HABLA LENTA,81.4,0.89,CALM
2025-10-06T09:35:35.379899,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:35:38.231467,estudiante_04,DISTRACCION,LENGUAJE DESESTRUCTURADO,81.7,0.07,CALM
2025-10-06T09:35:45.939363,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:36:06.977045,estudiante_03,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:36:13.274503,estudiante_03,ATENTO,HABLA MUY CORTA,98.4,0.63,SAD
2025-10-06T09:36:16.725833,estudiante_03,ATENTO,DIFICULTAD DE FLUIDEZ,117.1,0.8,DISGUST
2025-10-06T09:36:17.350966,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:36:20.582378,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:36:20.882440,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:36:35.968074,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:36:37.476646,estudiante_04,DISTRACCION,DIFICULTAD DE FORMULACIÓN,119.1,0.31,ANGRY
2025-10-06T09:36:47.479327,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:36:52.803921,estudiante_03,OJOS CERRADOS,HABLA LENTA,98.4,0.49,HAPPY
2025-10-06T09:36:58.156788,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:37:07.612908,estudiante_01,ATENTO,HABLA FLUIDA,142.3,0.84,FEARFUL
2025-10-06T09:37:09.704180,estudiante_01,ATENTO,HABLA FLUIDA,152.7,0.77,NEUTRAL
2025-10-06T09:37:11.372874,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:37:16.859115,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:37:16.932186,estudiante_03,OJOS CERRADOS,DIFICULTAD DE FORMULACIÓN,94.5,0.84,DISGUST
2025-10-06T09:37:23.614925,estudiante_03,ATENTO,HABLA LENTA,88.3,0.21,ANGRY
2025-10-06T09:37:24.454507,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:37:25.698790,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:37:28.034215,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:38:06.603637,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:38:12.756179,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,108.3,0.38,DISGUST
2025-10-06T09:38:15.368725,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:38:22.429505,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:38:25.133602,estudiante_02,OJOS CERRADOS,DIFICULTAD DE FLUIDEZ,134.8,0.54,SURPRISED
2025-10-06T09:38:30.293046,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:38:31.181938,estudiante_03,OJOS CERRADOS,DIFICULTAD DE FORMULACIÓN,99.6,0.33,HAPPY
2025-10-06T09:38:45.594186,estudiante_01,ATENTO,HABLA FLUIDA,144.7,0.71,CALM
2025-10-06T09:38:50.257191,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:38:59.163329,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:38:59.164306,estudiante_01,ATENTO,HABLA FLUIDA,137.9,0.84,CALM
2025-10-06T09:39:20.011358,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:39:22.412827,estudiante_03,OJOS CERRADOS,HABLA FLUIDA,147.6,0.77,SAD
2025-10-06T09:39:36.952878,estudiante_02,SIN ATENCION VISUAL,HABLA FLUIDA,122.9,0.75,HAPPY
2025-10-06T09:39:42.285976,estudiante_01,ATENTO,HABLA FLUIDA,135.4,0.81,ANGRY
2025-10-06T09:39:52.241035,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:39:57.730860,estudiante_04,DISTRACCION,LENGUAJE DESESTRUCTURADO,140.7,0.06,DISGUST
2025-10-06T09:40:00.861905,estudiante_03,ATENTO,HABLA FLUIDA,150.4,0.95,FEARFUL
2025-10-06T09:40:05.602485,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:40:10.302681,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:40:16.221509,estudiante_03,SIN ATENCION VISUAL,HABLA FLUIDA,151.1,0.89,HAPPY
2025-10-06T09:40:27.083074,estudiante_04,DISTRACCION,HABLA LENTA,75.4,0.88,HAPPY
2025-10-06T09:40:32.369545,estudiante_03,ATENTO,HABLA FLUIDA,127.6,0.77,FEARFUL
2025-10-06T09:40:41.993477,estudiante_04,SIN ATENCION VISUAL,HABLA FLUIDA,139.0,0.8,FEARFUL
2025-10-06T09:40:43.944760,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:41:01.957922,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,147.8,0.25,NEUTRAL
2025-10-06T09:41:02.509697,estudiante_03,ATENTO,HABLA FLUIDA,149.2,0.93,DISGUST
2025-10-06T09:41:03.396511,estudiante_01,ATENTO,DIFICULTAD DE FLUIDEZ,88.3,0.03,CALM
2025-10-06T09:41:06.579843,estudiante_04,SIN ATENCION VISUAL,HABLA MUY CORTA,125.2,0.46,SURPRISED
2025-10-06T09:41:08.440068,estudiante_03,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-06T09:41:21.947225,estudiante_04,ATENTO,LENGUAJE DESESTRUCTURADO,88.0,0.03,FEARFUL
2025-10-06T09:41:23.856136,estudiante_02,ATENTO,HABLA MUY CORTA,128.8,0.34,DISGUST
2025-10-06T09:41:30.349958,estudiante_03,SIN ATENCION VISUAL,HABLA LENTA,94.1,0.75,FEARFUL
2025-10-06T09:41:32.434159,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:41:40.168346,estudiante_04,DISTRACCION,LENGUAJE DESESTRUCTURADO,99.5,0.04,HAPPY
2025-10-06T09:41:45.795345,estudiante_03,OJOS CERRADOS,HABLA FLUIDA,141.4,0.84,CALM
2025-10-06T09:41:55.673038,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:42:04.656825,estudiante_03,ATENTO,HABLA FLUIDA,142.0,0.95,FEARFUL
2025-10-06T09:42:08.395491,estudiante_03,DISTRACCION,DIFICULTAD DE FLUIDEZ,85.2,0.78,HAPPY
2025-10-06T09:42:11.336210,estudiante_03,ATENTO,HABLA LENTA,75.9,0.18,CALM
2025-10-06T09:42:12.307975,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:42:26.367472,estudiante_01,ATENTO,HABLA FLUIDA,130.0,0.92,CALM
2025-10-06T09:42:27.757366,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:42:30.823469,estudiante_01,ATENTO,HABLA FLUIDA,154.7,0.87,CALM
2025-10-06T09:42:40.289152,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:42:41.738926,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:42:51.197573,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:43:03.321941,estudiante_03,SIN ATENCION VISUAL,HABLA LENTA,74.5,0.36,SAD
2025-10-06T09:43:13.076771,estudiante_03,ATENTO,DIFICULTAD DE FLUIDEZ,137.2,0.1,NEUTRAL
2025-10-06T09:43:30.862360,estudiante_03,OJOS CERRADOS,HABLA LENTA,98.3,0.52,SAD
2025-10-06T09:43:34.165122,estudiante_03,SIN ATENCION VISUAL,HABLA LENTA,97.5,0.75,HAPPY
2025-10-06T09:43:41.589885,estudiante_04,ATENTO,DIFICULTAD DE FORMULACIÓN,138.1,0.55,ANGRY
2025-10-06T09:43:42.385453,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:43:46.507231,estudiante_01,ATENTO,HABLA FLUIDA,151.9,0.79,SURPRISED
2025-10-06T09:43:46.744018,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:43:50.481475,estudiante_03,OJOS CERRADOS,HABLA FLUIDA,151.6,0.72,HAPPY
2025-10-06T09:43:53.217838,estudiante_03,ATENTO,HABLA LENTA,75.5,0.53,DISGUST
2025-10-06T09:43:59.300227,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:43:59.798536,estudiante_02,DISTRACCION,LENGUAJE DESESTRUCTURADO,109.0,0.02,NEUTRAL
2025-10-06T09:44:01.589829,estudiante_01,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-06T09:44:08.342632,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:44:10.696428,estudiante_01,ATENTO,HABLA MUY CORTA,111.1,0.41,NEUTRAL
2025-10-06T09:44:11.758095,estudiante_01,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-06T09:44:15.814599,estudiante_04,ATENTO,HABLA MUY CORTA,80.8,0.32,SAD
2025-10-06T09:44:32.123522,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:44:43.479047,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:44:43.706487,estudiante_03,ATENTO,HABLA LENTA,71.6,0.89,ANGRY
2025-10-06T09:45:04.362352,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:45:17.778978,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:45:21.999122,estudiante_04,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,137.5,0.06,SAD
2025-10-06T09:45:25.151410,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:45:25.700389,estudiante_01,ATENTO,HABLA FLUIDA,138.7,0.75,ANGRY
2025-10-06T09:45:27.401298,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:45:29.598639,estudiante_01,ATENTO,HABLA FLUIDA,129.5,0.71,DISGUST
2025-10-06T09:45:39.463600,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:45:43.245387,estudiante_01,ATENTO,HABLA LENTA,72.6,0.06,HAPPY
2025-10-06T09:45:46.560027,estudiante_03,OJOS CERRADOS,HABLA FLUIDA,137.3,0.86,HAPPY
2025-10-06T09:45:49.233132,estudiante_04,OJOS CERRADOS,LENGUAJE DESESTRUCTURADO,120.8,0.06,NEUTRAL
2025-10-06T09:45:56.671821,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:45:58.087455,estudiante_04,DISTRACCION,HABLA MUY CORTA,96.8,0.63,SAD
2025-10-06T09:46:01.153382,estudiante_03,ATENTO,DIFICULTAD DE FORMULACIÓN,125.4,0.87,DISGUST
2025-10-06T09:46:04.110251,estudiante_02,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-06T09:46:04.169944,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:46:06.560982,estudiante_03,ATENTO,HABLA LENTA,92.0,0.76,DISGUST
2025-10-06T09:46:16.274678,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:46:16.816547,estudiante_03,OJOS CERRADOS,DIFICULTAD DE FLUIDEZ,83.7,0.89,DISGUST
2025-10-06T09:46:21.335648,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:46:22.876215,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:46:24.640649,estudiante_04,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-06T09:46:25.245741,estudiante_03,OJOS CERRADOS,DIFICULTAD DE FLUIDEZ,114.1,0.51,CALM
2025-10-06T09:46:25.823158,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:46:46.515268,estudiante_01,DISTRACCION,HABLA FLUIDA,144.3,0.9,SURPRISED
2025-10-06T09:46:48.411411,estudiante_03,OJOS CERRADOS,HABLA LENTA,87.3,0.38,SAD
2025-10-06T09:46:54.001986,estudiante_02,SIN ATENCION VISUAL,DIFICULTAD DE FLUIDEZ,136.0,0.71,ANGRY
2025-10-06T09:47:14.136705,estudiante_02,OJOS CERRADOS,HABLA MUY CORTA,112.9,0.83,NEUTRAL
2025-10-06T09:47:22.678933,estudiante_01,ATENTO,HABLA FLUIDA,122.0,0.76,HAPPY
2025-10-06T09:47:29.997649,estudiante_03,ATENTO,HABLA FLUIDA,159.4,0.7,NEUTRAL
2025-10-06T09:47:40.435196,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:47:46.916773,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:47:56.349666,estudiante_01,ATENTO,HABLA FLUIDA,159.0,0.77,FEARFUL
2025-10-06T09:48:01.541145,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:48:05.747424,estudiante_03,OJOS CERRADOS,HABLA LENTA,82.7,0.84,DISGUST
2025-10-06T09:48:20.105249,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:48:32.198635,estudiante_04,ATENTO,LENGUAJE DESESTRUCTURADO,122.2,0.09,SAD
2025-10-06T09:48:43.061518,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:48:46.102720,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:48:52.452798,estudiante_04,DISTRACCION,HABLA MUY CORTA,147.3,0.89,DISGUST
2025-10-06T09:48:58.927308,estudiante_01,ATENTO,HABLA FLUIDA,156.0,0.89,DISGUST
2025-10-06T09:49:15.619288,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:49:17.912289,estudiante_02,SIN ATENCION VISUAL,HABLA FLUIDA,144.3,0.83,SURPRISED
2025-10-06T09:49:18.202629,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:49:25.693367,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:49:36.722033,estudiante_03,ATENTO,DIFICULTAD DE FORMULACIÓN,137.2,0.19,ANGRY
2025-10-06T09:49:46.909460,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:50:01.054895,estudiante_02,DISTRACCION,DIFICULTAD DE FORMULACIÓN,112.8,0.07,NEUTRAL
2025-10-06T09:50:03.450818,estudiante_04,SIN ATENCION VISUAL,LENGUAJE DESESTRUCTURADO,81.1,0.06,HAPPY
2025-10-06T09:50:11.301491,estudiante_02,SIN ATENCION VISUAL,HABLA FLUIDA,127.6,0.87,CALM
2025-10-06T09:50:12.528638,estudiante_02,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-06T09:50:22.239288,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:50:32.515690,estudiante_03,ATENTO,HABLA FLUIDA,150.9,0.84,FEARFUL
2025-10-06T09:50:43.502597,estudiante_01,ATENTO,HABLA FLUIDA,149.7,0.87,NEUTRAL
2025-10-06T09:50:49.026999,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:50:50.342163,estudiante_01,OJOS CERRADOS,HABLA FLUIDA,146.7,0.82,DISGUST
2025-10-06T09:51:06.928611,estudiante_03,ATENTO,DIFICULTAD DE FLUIDEZ,147.2,0.53,HAPPY
2025-10-06T09:51:15.307082,estudiante_03,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:51:41.597180,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,132.6,0.16,HAPPY
2025-10-06T09:51:41.768565,estudiante_02,SIN ATENCION VISUAL,HABLA MUY CORTA,94.3,0.5,FEARFUL
2025-10-06T09:51:41.869783,estudiante_01,OJOS CERRADOS,HABLA FLUIDA,147.8,0.93,CALM
2025-10-06T09:51:46.740082,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:51:51.615685,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:51:56.932973,estudiante_03,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:52:01.900181,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:52:22.870397,estudiante_04,SIN ATENCION VISUAL,HABLA MUY CORTA,128.0,0.65,FEARFUL
2025-10-06T09:52:25.947334,estudiante_02,DISTRACCION,LENGUAJE DESESTRUCTURADO,88.4,0.09,HAPPY
2025-10-06T09:52:28.194843,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:52:33.637214,estudiante_02,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:52:34.013788,estudiante_02,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:52:42.386653,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:52:56.613756,estudiante_01,ATENTO,HABLA FLUIDA,147.5,0.8,SAD
2025-10-06T09:53:00.174618,estudiante_02,DISTRACCION,LENGUAJE DESESTRUCTURADO,106.3,0.06,FEARFUL
2025-10-06T09:53:18.239584,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:53:18.622852,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:53:22.722958,estudiante_03,OJOS CERRADOS,DIFICULTAD DE FLUIDEZ,129.0,0.79,SURPRISED
2025-10-06T09:53:22.826928,estudiante_01,ATENTO,HABLA FLUIDA,159.0,0.8,DISGUST
2025-10-06T09:53:23.351354,estudiante_02,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:53:27.045807,estudiante_03,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:53:38.505887,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:53:41.647368,estudiante_03,OJOS CERRADOS,ESCUCHANDO...,,,
2025-10-06T09:53:51.578246,estudiante_03,ATENTO,DIFICULTAD DE FORMULACIÓN,104.0,0.29,SURPRISED
2025-10-06T09:53:55.106260,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:54:03.784104,estudiante_01,ATENTO,DIFICULTAD DE FORMULACIÓN,143.6,0.2,NEUTRAL
2025-10-06T09:54:12.889997,estudiante_01,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:54:27.347049,estudiante_03,OJOS CERRADOS,HABLA FLUIDA,143.3,0.78,FEARFUL
2025-10-06T09:54:42.415382,estudiante_04,SIN ATENCION VISUAL,ESCUCHANDO...,,,
2025-10-06T09:54:44.417739,estudiante_03,SIN ATENCION VISUAL,HABLA LENTA,93.2,0.87,ANGRY
2025-10-06T09:54:57.459022,estudiante_04,DISTRACCION,ESCUCHANDO...,,,
2025-10-06T09:55:04.324111,estudiante_02,ATENTO,ESCUCHANDO...,,,
2025-10-06T09:55:04.675592,estudiante_02,SIN ATENCION VISUAL,HABLA FLUIDA,150.1,0.78,SURPRISED
